hour,forecast_hour,ta (RMSE),ta (MAE),GHI (RMSE),GHI (MAE),rh (RMSE),rh (MAE),va (RMSE),va (MAE),WBGT (RMSE),WBGT (MAE)
12,9,1.9750650972017683,1.6878868131868154,200.90293430159005,78.62637362637362,5.67697295907088,3.8296703296703303,1.7751753558981187,1.4181900417582416,1.33819440081133,0.9652273565009252
12,10,1.9781877638384107,1.7026248351648368,190.56039393395403,74.38461538461539,5.608304282318937,3.7505494505494505,1.8160183630537408,1.3466156395604394,1.2907747940418626,0.9710025172582866
12,11,2.001306335855452,1.7455658241758274,172.8327337229665,70.01098901098901,6.016780563694205,4.097802197802198,1.745835576570021,1.2928019085714286,1.2400382561499712,0.9447869297459356
12,12,2.083053465246065,1.7784746153846172,207.3610219076705,78.98901098901099,6.153369487033592,4.221978021978022,1.8020211615154784,1.3624656654945055,1.3666006763023812,0.9930978559610573
12,13,2.166603336043279,1.7932832967033,171.8001330450175,65.21978021978022,6.565201301701886,4.212087912087912,1.8319961330298755,1.3689909783516483,1.283458171317874,0.9511736109887925
12,14,2.161848093156297,1.8085479120879127,184.45008854656365,68.78021978021978,6.593194959973485,4.368131868131868,1.8271210323392209,1.3837067765934066,1.306927464367777,0.9521935662288784
12,15,2.032609011855685,1.7055369230769277,113.0208577463217,45.0989010989011,6.516951690833633,4.264835164835165,1.8516873254331068,1.400415705054945,1.0596052438045722,0.856892379712705
12,16,2.0512054135746673,1.6883807692307686,177.2479482669268,66.50549450549451,6.112687220441191,4.078021978021979,1.9444678561754385,1.4522430342857142,1.217822411038844,0.9151352722572311
12,17,2.1023923425001594,1.6872007692307707,181.50236882781968,65.10989010989012,6.513907353577345,4.05934065934066,1.835120542138246,1.3702024183516484,1.2629166751771195,0.9174191358179782
12,18,2.0535878635229623,1.6449342857142886,183.537372305934,65.9010989010989,6.4467557221178575,4.206593406593407,1.809472766400255,1.380510808901099,1.2559507522234115,0.8678686188957814
15,1,0.825473194068273,0.5269773626373632,199.1133504816786,86.12473406593406,3.026730728211365,1.7692307692307692,1.744126464186131,1.3832925768131867,0.8370729720004856,0.46093775932067743
15,2,1.1745299985909752,0.7341590109890119,219.45391170011962,94.72631494505495,4.441462980437123,2.430769230769231,2.106938027154408,1.651442565824176,1.0062383986220986,0.5746750103607903
15,3,1.2487041502029506,0.8716518681318676,242.464271601514,109.80399999999999,3.609800457180333,2.3813186813186813,2.240331310462826,1.7048498130769236,1.215319105800746,0.7205176829566812
15,4,1.3148066476361195,0.9697221978021977,229.359193494866,105.05125274725276,4.945860740208772,2.7230769230769236,2.607385939907636,2.0417081287912087,1.0707063021497192,0.6811603842461934
15,5,1.4358253109144725,1.0639170329670309,245.6685635874498,116.61059340659341,5.681539413740796,3.0692307692307694,2.6494630271433817,2.126343657032967,1.2028306674500155,0.7730226560688099
15,6,1.7559222318851648,1.288595824175825,254.24397938301098,115.9050763736264,6.533590299200141,3.291208791208791,2.8495140177291316,2.2489400987912083,1.3418048374230451,0.8492097393639012
15,7,1.8000897215120784,1.2584262637362689,248.37884218469776,116.77103296703295,6.803328209433579,3.400000000000001,3.009018464101184,2.3905502589010985,1.3720237080685793,0.8851436091393631
15,8,1.8265183902345028,1.2776174725274707,241.43140510320967,115.92466098901099,6.822989580322309,3.4527472527472525,3.7206806930510656,2.6817758295604395,1.2997286015788108,0.8546606218471781
15,9,2.013329393698325,1.4421487912087911,228.3010291355509,103.08421978021977,7.039987824664796,3.9087912087912087,3.358634508683553,2.483500346043956,1.3848635710455581,0.895071790826459
15,10,1.9815658103969376,1.4105738461538477,247.9741653456565,111.52822692307691,6.979365190440923,3.8648351648351653,2.915750030227592,2.329922542197802,1.346628757447246,0.826217449548914
15,11,2.009999896981576,1.4048861538461563,244.41215607293304,113.02158241758242,7.146865908053145,3.9131868131868126,3.2010762007635276,2.5237872163736266,1.4408055687151762,0.8930433155828346
15,12,2.027877053217733,1.4544215384615382,247.45430763252054,116.07542857142856,6.766830868286869,3.5791208791208784,2.9909622907956464,2.2980962845054944,1.4859744896140423,0.9478468172213588
15,13,2.340219053107526,1.6075243956044005,253.4718486451559,118.29499714285714,8.311907253922064,4.13076923076923,3.7034832552624355,2.397156871318681,1.7214143349514353,1.048709232350111
15,14,2.0736009182043764,1.443572527472531,248.76935136477988,118.41575758241761,7.088514157920049,3.7120879120879122,3.4424170560298797,2.4701559592307696,1.5171089034370504,0.9565489039665398
15,15,2.305010289166329,1.5213795604395624,254.79346670196767,121.1975175824176,7.839040084764808,4.292307692307692,3.182962961700689,2.5009691185714282,1.6193768751528173,0.9781459858623042
15,16,2.348835719472359,1.6245667032967035,272.7272659172187,135.80509890109892,8.440561410420337,4.367032967032968,3.0427558529722396,2.476517086703297,1.568006420000575,1.0311008269693602
15,17,2.4574307267215416,1.6381936263736303,268.77145323329387,134.52435120879122,8.602785135519316,4.527472527472527,3.167782670218256,2.4441153806593405,1.701507057763454,1.0549260130198352
15,18,2.188556207073217,1.5143679120879177,234.92987258873097,111.60054945054945,7.616112186356294,3.8978021978021977,3.176784869112169,2.3840668861538457,1.4265622074665991,0.9167922314942428
18,1,0.5728381602153456,0.453940549450548,50.663807876742034,26.30879120879121,2.457082161274374,1.2230769230769234,1.4848334740153308,1.2413263705494506,0.458628995995326,0.3857216751425266
18,2,1.2583551395430659,0.7194578888888891,68.86514357786528,36.59111111111111,5.750381629847612,2.3533333333333326,2.441889179018857,1.7490941149999997,0.7440860352182382,0.5498843195831556
18,3,1.2238511630627291,0.7083127777777768,72.26760838869806,35.22111111111111,4.765570969639071,2.268888888888889,2.2703695625534634,1.7254078517777778,0.8261508991761819,0.5389823772491324
18,4,1.0272922358186696,0.6492966666666664,72.51690530873167,37.53777777777778,4.620125058432461,2.2244444444444444,2.48060172383912,1.8442219651111111,0.8354210720336185,0.5785116738779106
18,5,0.9820587657082659,0.5992119999999974,60.00597840585923,31.40111111111111,4.456381192552241,2.0622222222222226,2.086722137839683,1.594735784,0.7629633908835646,0.4966520608737991
18,6,1.1001147172944141,0.6604083333333295,76.87782009280845,42.721111111111114,4.871800944665582,2.1555555555555554,2.453827398166547,1.8611638295555555,0.8323353877685133,0.5738657442720227
18,7,1.5445450020115572,0.805582333333333,61.426003360864115,33.407777777777774,7.518783885118066,3.183333333333334,2.359413442449104,1.8666364984444448,0.7532512350987134,0.5309980452175764
18,8,1.5970716586497378,0.8484022222222238,59.904169767684415,32.133333333333326,7.944040393765491,3.3533333333333326,2.3719880075126336,1.9462195984444444,0.6973068905180654,0.4954236649508011
18,9,1.6302817756357322,0.9183794444444492,77.13248919157796,41.31777777777777,6.960084609958257,3.17,2.6406846828811106,2.100296994,0.9111792474119789,0.590803488527248
18,10,1.4162432671978828,0.8087641111111145,72.70035075568755,38.34777777777778,6.710456185850723,2.968888888888889,2.2662407025694615,1.9768092217777775,0.820030944526401,0.5636828831869145
18,11,1.683851366081473,0.9408456666666695,68.7507826218081,39.272222222222226,7.4728768816894675,3.323333333333333,2.5174235303564814,2.094580585111111,0.9634237876715699,0.6461368706978025
18,12,1.702163359057462,0.9980091111111139,74.91419017041356,43.25666666666667,7.44230400406278,3.5300000000000007,2.597767402603869,2.117277174,0.9320128159295877,0.6502074141279808
18,13,1.7618946938206426,1.0119657777777809,85.49880505987593,47.821111111111115,7.840358551891758,3.561111111111111,2.432297178637618,2.0688109317777776,1.0434243604781028,0.692527648330912
18,14,1.6616739691584765,1.0062367777777799,71.97972939963337,37.26777777777777,7.035718394971003,3.388888888888889,2.548656813361927,2.1858378139999997,0.958743243047868,0.6599753566169113
18,15,1.8183868536929446,0.990874111111112,76.4005613708288,40.019999999999996,8.059873172423718,3.4888888888888894,2.449083004477108,2.035561448444444,0.9826772523793067,0.6342459392901338
18,16,2.021702910556947,1.073483888888891,75.44318833842236,39.326666666666675,8.30808174142637,3.6,2.7314279603488623,2.174914131777778,1.1527799381907138,0.7569324646932422
18,17,2.0006051758224994,1.0579356666666675,66.7447193083884,37.87333333333333,8.226751755367635,3.6477777777777773,2.5508261937994443,2.125587051777778,1.1123667658429668,0.6656872629792017
18,18,1.3460637133810214,0.8956269999999986,65.72524121928602,35.693333333333335,5.849691349882393,3.24888888888889,2.772544216900581,2.303061402888889,0.7072494477519287,0.5391520382279088
