datetime,ta,GHI,rh,va,cloud,forecast,WBGT
2023-06-01 14:00:00,21.554650000000038,261.3,27.3,2.199926,0.0,3,16.071805728870025
2023-06-01 14:00:00,21.37847000000005,262.6,25.3,3.0527222,0.0,4,15.68663992056004
2023-06-01 14:00:00,21.34770000000003,248.1,26.1,2.2340887,0.0,5,15.711634637990024
2023-06-01 14:00:00,21.62325000000004,247.8,27.0,2.718509,0.0,6,15.99633340932003
2023-06-01 14:00:00,21.82498000000004,251.3,27.3,1.647734,0.0,7,16.270802469550034
2023-06-01 14:00:00,21.455200000000048,249.1,28.0,1.4790477,0.0,8,16.037474982390037
2023-06-01 14:00:00,20.92130000000003,249.9,28.8,2.9902408,0.0,9,15.598034775470026
2023-06-01 14:00:00,20.63793000000004,218.3,32.8,2.1525486,0.0,10,15.631155520030031
2023-06-01 14:00:00,20.321680000000015,249.9,32.5,1.957297,0.0,11,15.523908248030011
2023-06-01 14:00:00,19.38104000000004,248.9,34.6,2.644598,0.0,12,14.895996063710037
2023-06-01 14:00:00,19.515070000000037,248.9,31.1,2.9101713,0.0,13,14.662514624510031
2023-06-01 14:00:00,19.39680000000004,247.7,32.4,3.1379714,0.0,14,14.667638733790032
2023-06-01 15:00:00,22.790220000000033,481.4,30.2,0.7514283,0.0,0,18.394763022000028
2023-06-01 15:00:00,23.45037000000002,474.1,28.9,1.8768206,0.0,1,18.712344954070016
2023-06-01 15:00:00,23.663200000000018,475.2,29.4,1.9919205,0.0,2,18.937022203720016
2023-06-01 15:00:00,23.820899999999995,474.8,28.4,1.7833428,0.0,3,18.97012760975999
2023-06-01 15:00:00,23.58477000000005,474.4,25.0,2.0898244,0.0,4,18.39683252880004
2023-06-01 15:00:00,23.596600000000024,476.7,23.3,1.9083022,0.0,5,18.24361584203002
2023-06-01 15:00:00,23.472680000000025,460.5,23.3,2.1639998,0.0,6,18.07523720867002
2023-06-01 15:00:00,23.60638,460.6,24.5,1.3640496,0.0,7,18.356299183559997
2023-06-01 15:00:00,23.94300000000004,462.4,24.6,0.9111135,0.0,8,18.67057917948003
2023-06-01 15:00:00,23.567499999999995,462.8,26.5,1.1531575,0.0,9,18.556942482119993
2023-06-01 15:00:00,22.942499999999995,462.6,27.3,2.9802806,0.0,10,18.02752683036
2023-06-01 15:00:00,23.457640000000026,461.8,30.3,1.2181705,0.0,11,18.862976047360025
2023-06-01 15:00:00,22.463369999999998,461.1,30.5,1.5231417,0.0,12,18.044983478989998
2023-06-01 15:00:00,21.851530000000025,461.4,31.0,1.8050423,0.0,13,17.576293678320024
2023-06-01 15:00:00,22.367639999999994,461.7,27.5,2.0255885,0.0,14,17.631264012069998
2023-06-01 15:00:00,21.90405000000004,461.6,29.2,1.1588454,0.0,15,17.47484734240003
2023-06-01 16:00:00,24.741800000000012,682.0,27.4,0.37668958,0.0,0,20.18056622242401
2023-06-01 16:00:00,25.186030000000017,676.0,25.5,1.379694,0.0,1,20.265869715000015
2023-06-01 16:00:00,25.73583000000002,675.0,24.0,1.2778815,0.0,2,20.546449069600015
2023-06-01 16:00:00,25.714,677.0,24.6,2.172643,0.0,3,20.548100615399996
2023-06-01 16:00:00,25.923640000000034,675.0,25.0,1.7439833,0.0,4,20.784087150240026
2023-06-01 16:00:00,26.248559999999998,674.0,22.6,1.438722,0.0,5,20.788901941119995
2023-06-01 16:00:00,25.928500000000042,676.0,21.4,0.9975855,0.0,6,20.424970085400034
2023-06-01 16:00:00,25.66560000000004,661.0,21.3,1.3976328,0.0,7,20.158299064440033
2023-06-01 16:00:00,26.003440000000012,662.0,22.5,1.1116964,0.0,8,20.581565465920008
2023-06-01 16:00:00,26.28066000000001,664.0,21.7,0.8350415,0.0,9,20.73120139444001
