datetime,ta,GHI,rh,va,cloud,forecast,WBGT
2023-06-01 16:00:00,24.226130000000012,718.0,77.9,4.609282,37.0,12,25.02388309044001
2023-06-01 16:00:00,23.597500000000025,760.0,82.7,5.858202,11.0,13,24.89478883560003
2023-06-01 16:00:00,25.197050000000047,802.0,70.0,6.5334578,0.0,14,25.029752355840046
2023-06-01 16:00:00,21.45944000000003,585.0,84.3,5.1304436,35.0,15,22.74801261372003
2023-06-01 16:00:00,21.61190000000005,292.0,90.8,4.259164,28.0,16,22.53933498960005
2023-06-01 17:00:00,22.865750000000048,346.0,84.3,5.3773413,25.0,0,23.306732072640045
2023-06-01 17:00:00,23.784970000000044,791.0,84.1,5.4785786,32.0,1,25.266241589920046
2023-06-01 17:00:00,23.93765000000002,737.0,84.1,5.4025187,84.0,2,25.384887133160014
2023-06-01 17:00:00,23.22338000000002,424.0,88.6,5.1998825,29.0,3,24.440774875560017
2023-06-01 17:00:00,22.59304000000003,567.0,89.8,4.7528358,100.0,4,24.40774639588003
2023-06-01 17:00:00,23.254500000000007,722.0,86.1,4.242416,22.0,5,24.977418470800004
2023-06-01 17:00:00,23.860100000000045,503.0,82.3,5.844129,53.0,6,24.630268099800045
2023-06-01 17:00:00,24.482799999999997,592.0,79.6,4.3266597,55.0,7,25.264382786759995
2023-06-01 17:00:00,25.319540000000018,701.0,74.8,5.0683827,29.0,8,25.68526770120001
2023-06-01 17:00:00,25.819800000000043,532.0,69.9,4.5305605,22.0,9,25.302260309800044
2023-06-01 17:00:00,27.065120000000036,689.0,64.7,4.3237514,22.0,10,26.200762753800028
2023-06-01 17:00:00,26.51800000000003,813.0,67.6,4.3130355,12.0,11,26.12491669240002
2023-06-01 17:00:00,22.5471,712.0,87.5,5.810859,55.0,12,24.323605607200005
2023-06-01 17:00:00,25.37115,776.0,73.1,5.0566993,39.0,13,25.612242727839995
2023-06-01 17:00:00,24.455870000000004,880.0,79.3,6.2149296,13.0,14,25.360073110600002
2023-06-01 17:00:00,26.708830000000034,882.0,63.7,6.9189143,3.0,15,25.69651569936003
2023-06-01 17:00:00,23.00848000000002,801.0,77.2,6.0189667,4.0,16,23.75593474328002
2023-06-01 17:00:00,22.01678000000004,707.0,82.4,6.9899764,5.0,17,23.206501159160037
2023-06-01 18:00:00,23.823080000000004,639.0,85.0,5.378555,30.0,0,25.238021113000006
2023-06-01 18:00:00,23.970540000000028,780.0,81.5,5.6000514,8.0,1,25.156974269120024
2023-06-01 18:00:00,25.072750000000042,941.0,74.9,4.8537545,3.0,2,25.50604958260003
2023-06-01 18:00:00,24.10208,887.0,83.0,5.4675007,32.0,3,25.456614535759996
2023-06-01 18:00:00,24.763400000000047,743.0,84.8,4.437028,36.0,4,26.331864759800045
2023-06-01 18:00:00,24.790220000000033,752.0,82.0,3.9780335,29.0,5,26.08432473260003
2023-06-01 18:00:00,24.64037000000002,899.0,83.2,4.307496,40.0,6,26.06470227108002
2023-06-01 18:00:00,24.938300000000027,918.0,80.9,4.6935973,39.0,7,26.067910198840032
2023-06-01 18:00:00,25.838000000000022,864.0,73.3,3.4048731,25.0,8,26.18488715468002
2023-06-01 18:00:00,26.562520000000006,762.0,70.5,5.48546,29.0,9,26.410227547200005
2023-06-01 18:00:00,26.769740000000013,724.0,67.7,4.7892632,28.0,10,26.289228295120015
2023-06-01 18:00:00,26.562520000000006,152.0,63.4,4.289883,97.0,11,23.555500166960005
2023-06-01 18:00:00,26.362099999999998,581.0,68.1,5.1913137,29.0,12,25.692670188559998
2023-06-01 18:00:00,23.680570000000046,847.0,82.0,5.827783,23.0,13,24.92880563020005
2023-06-01 18:00:00,25.88763,630.0,69.8,5.4904904,18.0,14,25.527481895200005
2023-06-01 18:00:00,25.025540000000035,791.0,76.6,6.1880307,21.0,15,25.613569809840033
2023-06-01 18:00:00,27.19598000000002,907.0,61.1,7.1528544,1.0,16,25.814752719080015
2023-06-01 18:00:00,24.161249999999995,784.0,75.6,5.829581,3.0,17,24.694459584799997
2023-06-01 18:00:00,22.544700000000034,700.0,78.9,6.7789497,0.0,18,23.36385692076004
2023-06-01 19:00:00,25.19076000000001,817.0,80.8,5.06574,12.0,0,26.309751050360013
2023-06-01 19:00:00,25.733820000000037,907.0,74.7,5.7304864,10.0,1,26.091139138600038
2023-06-01 19:00:00,25.646360000000016,822.0,78.1,5.330992,40.0,2,26.43451156032001
2023-06-01 19:00:00,25.880269999999996,730.0,75.5,4.7932663,32.0,3,26.346532641839996
2023-06-01 19:00:00,24.825860000000034,646.0,78.9,4.925446,37.0,4,25.591876810480027
2023-06-01 19:00:00,25.555139999999994,389.0,78.7,4.452664,11.0,5,25.554610114759996
2023-06-01 19:00:00,26.551600000000008,860.0,75.7,3.4351714,36.0,6,27.137168866320007
2023-06-01 19:00:00,25.354030000000023,704.0,81.4,4.1625843,23.0,7,26.509074798680025
2023-06-01 19:00:00,24.483360000000005,344.0,82.1,4.564221,100.0,8,24.691859866320005
2023-06-01 19:00:00,26.349900000000048,857.0,73.6,3.6864743,39.0,9,26.69045878584004
2023-06-01 19:00:00,27.703730000000007,901.0,64.1,5.551725,13.0,10,26.728727274560004
2023-06-01 19:00:00,27.794399999999996,768.0,63.8,5.011456,31.0,11,26.805898291199995
2023-06-01 19:00:00,28.728850000000023,797.0,55.2,5.6886425,34.0,12,26.599120944400017
2023-06-01 19:00:00,27.519600000000025,701.0,64.2,5.836692,11.0,13,26.490666155000017
2023-06-01 19:00:00,24.262800000000027,884.0,76.3,5.900839,17.0,14,24.865005806000024
2023-06-01 19:00:00,27.242400000000032,669.0,64.9,5.1470857,6.0,15,26.31223896016003
2023-06-01 19:00:00,25.881920000000036,825.0,73.3,5.8754845,2.0,16,26.08828299072003
2023-06-01 19:00:00,23.227100000000007,111.0,74.5,7.1902237,0.0,17,21.22532324136001
2023-06-01 19:00:00,25.651820000000043,846.0,67.5,5.2223907,1.0,18,25.25599686196004
2023-06-01 20:00:00,26.135680000000036,846.0,73.8,3.752174,5.0,0,26.507511132480026
2023-06-01 20:00:00,26.087300000000027,863.0,68.4,5.38761,1.0,1,25.751803129400024
2023-06-01 20:00:00,26.464620000000025,830.0,71.9,5.4273124,5.0,2,26.506760170480018
2023-06-01 20:00:00,25.94070000000005,374.0,74.5,5.211604,26.0,3,25.345841697200047
2023-06-01 20:00:00,26.756430000000023,757.0,73.9,4.9565916,36.0,4,27.01223423432002
2023-06-01 20:00:00,26.08062000000001,794.0,77.0,3.690948,9.0,5,26.81448922320001
2023-06-01 20:00:00,27.11318,777.0,69.7,4.2615256,31.0,6,26.914160829
2023-06-01 20:00:00,25.32370000000003,712.0,74.2,7.172116,80.0,7,25.515072793600027
2023-06-01 20:00:00,25.92840000000001,375.0,76.9,4.081376,19.0,8,25.674446531000008
2023-06-01 20:00:00,22.654800000000023,540.0,82.2,5.733692,47.0,9,23.556725332800024
2023-06-01 20:00:00,25.04570000000001,311.0,76.2,6.395996,100.0,10,24.33013836460001
2023-06-01 20:00:00,27.22958,183.0,62.7,5.020333,2.0,11,24.234526304119996
2023-06-01 20:00:00,28.01430000000005,321.0,58.3,5.227072,5.0,12,25.153125519400046
2023-06-01 20:00:00,27.566130000000044,327.0,57.9,6.107429,0.0,13,24.67790862504004
2023-06-01 20:00:00,27.897000000000048,815.0,61.2,5.5466156,21.0,14,26.579825750680044
2023-06-01 20:00:00,25.127400000000023,841.0,76.6,5.453837,0.0,15,25.76231481940002
2023-06-01 20:00:00,27.130460000000028,476.0,63.9,5.3452806,4.0,16,25.617353488160024
2023-06-01 20:00:00,25.941460000000006,829.0,73.5,5.6910415,0.0,17,26.178295434400006
2023-06-01 20:00:00,27.09164000000004,803.0,62.1,7.1432414,54.0,18,25.854545643400037
2023-06-01 21:00:00,26.081600000000037,503.0,69.3,3.9408123,2.0,0,25.429544773040035
2023-06-01 21:00:00,26.80740000000003,764.0,67.8,4.680367,0.0,1,26.375677158000027
2023-06-01 21:00:00,26.53976,757.0,68.4,4.7695417,0.0,2,26.184997707040004
2023-06-01 21:00:00,26.624500000000012,383.0,70.2,4.8525596,15.0,3,25.56013282588001
2023-06-01 21:00:00,25.559750000000008,208.0,76.0,4.7565994,100.0,4,24.352556436320008
2023-06-01 21:00:00,27.26750000000004,416.0,68.2,4.9383044,0.0,5,26.056868316320042
2023-06-01 21:00:00,26.62510000000003,471.0,76.1,3.2627769,10.0,6,26.658993945520027
2023-06-01 21:00:00,27.074550000000045,330.0,70.6,4.270711,31.0,7,25.83143491240004
2023-06-01 21:00:00,23.161130000000014,561.0,71.9,10.081085,4.0,8,22.774560812240015
2023-06-01 21:00:00,19.713099999999997,124.0,86.6,11.226365,10.0,9,18.881399013200003
2023-06-01 21:00:00,22.394560000000013,435.0,84.6,5.6853566,7.0,10,23.218978823400008
2023-06-01 21:00:00,19.813320000000033,65.0,90.9,7.8807425,55.0,11,19.182663304960034
2023-06-01 21:00:00,27.586880000000008,244.0,59.1,5.232463,1.0,12,24.471853419760006
2023-06-01 21:00:00,25.54684000000003,359.0,60.5,10.152551,0.0,13,23.055916520200025
2023-06-01 21:00:00,28.983330000000024,405.0,50.7,5.2250614,11.0,14,25.465095219440023
2023-06-01 21:00:00,22.774620000000027,124.0,69.0,9.718898,0.0,15,20.16334274000003
2023-06-01 21:00:00,25.302729999999997,667.0,76.4,4.8740635,1.0,16,25.811319375039997
2023-06-01 21:00:00,28.216030000000046,674.0,59.4,6.1168694,17.0,17,26.505541359760034
2023-06-01 21:00:00,26.90798000000001,718.0,70.0,5.9804997,9.0,18,26.61047096116001
2023-06-01 22:00:00,21.68154000000004,3.0,83.7,2.5668886,34.0,0,20.17735696124004
2023-06-01 22:00:00,22.95324000000005,256.0,84.9,6.7967286,60.0,1,22.93522679400005
2023-06-01 22:00:00,19.123379999999997,46.0,92.4,12.382104,52.0,2,18.239660250239996
