datetime,ta,GHI,rh,va,cloud,forecast,WBGT
2023-06-01 18:00:00,30.775500000000022,907.0,45.3,2.7798731,33.0,8,27.32368530368002
2023-06-01 18:00:00,31.062520000000006,1009.0,42.6,3.11046,8.0,9,27.094378758840012
2023-06-01 18:00:00,30.957240000000013,1001.0,42.6,3.2267635,17.0,10,27.009573968880016
2023-06-01 18:00:00,30.937520000000006,936.0,42.8,2.8523831,34.0,11,27.118102914200005
2023-06-01 18:00:00,30.549599999999998,836.0,44.8,3.003814,31.0,12,27.07464924079999
2023-06-01 18:00:00,30.305570000000046,800.0,46.6,2.7027828693389893,28.0,13,27.10129429091385
2023-06-01 18:00:00,30.57513,805.0,47.5,2.8654904,32.0,14,27.44233010512
2023-06-01 18:00:00,30.963040000000035,975.0,44.7,2.6255307,36.0,15,27.35338075192003
2023-06-01 18:00:00,31.13348000000002,1007.0,43.3,2.6528544,29.0,16,27.274488912600017
2023-06-01 18:00:00,31.161249999999995,951.0,43.4,2.2045808,32.0,17,27.409893261239997
2023-06-01 18:00:00,31.107200000000034,989.0,43.4,2.6539497,34.0,18,27.29119292176002
2023-06-01 19:00:00,31.44076000000001,849.0,46.4,3.0032403,30.0,0,28.052219788720016
2023-06-01 19:00:00,30.733820000000037,787.0,47.8,3.6679866,26.0,1,27.566660993800028
2023-06-01 19:00:00,31.271360000000016,903.0,45.0,3.5184922,28.0,2,27.67538673716001
2023-06-01 19:00:00,31.067769999999996,728.0,47.2,3.480766,21.0,3,27.75037037928
2023-06-01 19:00:00,31.075860000000034,815.0,46.0,3.3629458,23.0,4,27.661517790440033
2023-06-01 19:00:00,31.617639999999994,946.0,45.3,2.9526641,25.0,5,28.011989750119994
2023-06-01 19:00:00,31.739100000000008,977.0,41.4,2.8101714,16.0,6,27.582707363720004
2023-06-01 19:00:00,31.666530000000023,988.0,41.1,3.0375843,15.0,7,27.45393711840002
2023-06-01 19:00:00,31.420860000000005,1016.0,38.7,3.626721,15.0,8,26.85785993024
2023-06-01 19:00:00,31.349900000000048,933.0,43.4,3.1239743,30.0,9,27.53726392424004
2023-06-01 19:00:00,31.578730000000007,943.0,41.9,3.3642247,24.0,10,27.516996662200008
2023-06-01 19:00:00,31.419399999999996,898.0,42.6,3.1364563,22.0,11,27.518494676439996
2023-06-01 19:00:00,31.416350000000023,877.0,41.9,3.0636425,24.0,12,27.439506635800022
2023-06-01 19:00:00,31.394600000000025,957.0,42.7,2.6491916179656982,23.0,13,27.488740652852385
2023-06-01 19:00:00,31.075300000000027,802.0,44.1,2.5883389,31.0,14,27.45861841852002
2023-06-01 19:00:00,31.304900000000032,908.0,45.9,2.8345854,37.0,15,27.85632590432003
2023-06-01 19:00:00,31.381920000000036,841.0,41.3,3.2504845,22.0,16,27.329436993920027
2023-06-01 19:00:00,31.539600000000007,881.0,42.4,3.0652235,33.0,17,27.608263335600004
2023-06-01 19:00:00,31.339320000000043,759.0,43.2,2.722391,36.0,18,27.541246499880035
2023-06-01 20:00:00,32.010680000000036,926.0,45.7,2.814674,36.0,0,28.431339497120035
2023-06-01 20:00:00,31.712300000000027,891.0,42.7,3.3251102,19.0,1,27.776153892760018
2023-06-01 20:00:00,31.839620000000025,940.0,41.7,3.8648124,15.0,2,27.68884772040002
2023-06-01 20:00:00,31.94070000000005,939.0,44.1,3.4616044,24.0,3,28.11305695172004
2023-06-01 20:00:00,31.693930000000023,792.0,46.1,3.0190914,11.0,4,28.224675779080016
2023-06-01 20:00:00,32.01812000000001,933.0,42.7,2.815948,3.0,5,28.03908187548
2023-06-01 20:00:00,32.17568,919.0,42.7,2.5740259,5.0,6,28.199859526639997
2023-06-01 20:00:00,32.19870000000003,894.0,39.9,2.6096158,28.0,7,27.86570816384003
2023-06-01 20:00:00,32.17840000000001,884.0,39.0,2.6438758,9.0,8,27.73307150424001
2023-06-01 20:00:00,31.904800000000023,918.0,37.7,3.4211922,25.0,9,27.266472541360024
2023-06-01 20:00:00,31.73320000000001,756.0,41.6,2.895996,25.0,10,27.660260747200002
2023-06-01 20:00:00,31.85458,746.0,40.5,3.2078328,21.0,11,27.595181482639997
2023-06-01 20:00:00,31.95180000000005,863.0,41.4,2.9770718,21.0,12,27.84251835844004
2023-06-01 20:00:00,31.878630000000044,839.0,41.0,3.044929027557373,22.0,13,27.727105696223756
2023-06-01 20:00:00,31.584500000000048,724.0,42.0,2.4841156,19.0,14,27.58032513568004
2023-06-01 20:00:00,31.314900000000023,626.0,43.3,2.5163367,21.0,15,27.37098280516002
2023-06-01 20:00:00,31.505460000000028,829.0,44.9,3.0327806,26.0,16,27.91330966236002
2023-06-01 20:00:00,31.753960000000006,917.0,42.9,3.2535417,17.0,17,27.825964903040003
2023-06-01 20:00:00,31.84164000000004,767.0,40.6,3.3307414,18.0,18,27.605357124200037
2023-06-01 21:00:00,32.14410000000004,803.0,43.7,3.3158123,35.0,0,28.288007159840035
2023-06-01 21:00:00,31.68240000000003,647.0,42.5,3.867867,34.0,1,27.544499634600026
2023-06-01 21:00:00,31.78976,643.0,42.4,3.519542,12.0,2,27.63667231068
2023-06-01 21:00:00,31.937000000000012,668.0,41.9,3.4150593,15.0,3,27.744890916040013
2023-06-01 21:00:00,32.18475000000001,740.0,42.4,3.1940992,14.0,4,28.12222510376001
2023-06-01 21:00:00,32.14250000000004,708.0,43.4,3.1258044,21.0,5,28.188448180320037
2023-06-01 21:00:00,32.31260000000003,723.0,41.8,3.1377769,13.0,6,28.14000781392003
2023-06-01 21:00:00,32.574550000000045,752.0,40.7,2.708211,4.0,7,28.26934067300003
2023-06-01 21:00:00,32.598630000000014,815.0,38.8,2.5810852,13.0,8,28.075381036040014
2023-06-01 21:00:00,32.7131,816.0,37.5,2.4138653,25.0,9,28.00943806283999
2023-06-01 21:00:00,32.39456000000001,819.0,37.1,3.3103566,20.0,10,27.63685979940001
2023-06-01 21:00:00,32.31332000000003,797.0,39.7,2.5057425,14.0,11,27.951326623680032
2023-06-01 21:00:00,32.33688000000001,794.0,39.0,2.982463,19.0,12,27.850722958800006
2023-06-01 21:00:00,32.23434000000003,734.0,40.4,2.7775511741638184,15.0,13,27.920179501957854
2023-06-01 21:00:00,32.233330000000024,823.0,40.3,2.9125612,12.0,14,27.945057137440017
2023-06-01 21:00:00,32.08712000000003,726.0,40.9,2.7813978,13.0,15,27.85220648120002
2023-06-01 21:00:00,31.802729999999997,675.0,41.8,3.2490637,3.0,16,27.63673599424
2023-06-01 21:00:00,31.778530000000046,708.0,44.7,3.2418694,26.0,17,28.037417422040043
2023-06-01 21:00:00,31.97048000000001,734.0,42.5,3.043,9.0,18,27.954514676000002
2023-06-01 22:00:00,31.80654000000004,640.0,45.7,2.8793886,17.0,0,28.11229059584003
2023-06-01 22:00:00,31.64074000000005,507.0,42.5,4.0467286,26.0,1,27.168047565080045
2023-06-01 22:00:00,31.748379999999997,533.0,42.5,3.8821044,22.0,2,27.34481031332
2023-06-01 22:00:00,31.706170000000043,425.0,42.4,3.3372102,30.0,3,26.975350896920038
2023-06-01 22:00:00,32.1311,605.0,41.3,3.5090027,37.0,4,27.71266475616
2023-06-01 22:00:00,32.04490000000004,444.0,41.2,2.830505,28.0,5,27.207593511600038
2023-06-01 22:00:00,31.31994000000003,309.0,41.8,4.0280166,0.0,6,26.03102403012003
2023-06-01 22:00:00,32.20757000000003,519.0,40.6,3.2635193,25.0,7,27.485385407680027
2023-06-01 22:00:00,32.64175,579.0,36.6,3.3420424,7.0,8,27.477558293719998
2023-06-01 22:00:00,32.52496000000002,629.0,37.4,3.5277004,5.0,9,27.58022193180002
2023-06-01 22:00:00,32.54000000000002,599.0,38.5,2.9992986,19.0,10,27.708111763080016
2023-06-01 22:00:00,32.33032000000003,643.0,37.1,3.7039413,20.0,11,27.391797890880024
2023-06-01 22:00:00,32.422000000000025,657.0,38.6,3.2540987,10.0,12,27.716682525360017
2023-06-01 22:00:00,32.38336000000004,630.0,37.7,3.371633291244507,3.0,13,27.511078677980848
2023-06-01 22:00:00,32.270140000000026,626.0,39.0,3.427429,2.0,14,27.57574257240002
2023-06-01 22:00:00,32.11340000000001,623.0,40.1,3.1753905,1.0,15,27.595612043200006
2023-06-01 22:00:00,32.089170000000024,622.0,40.3,3.2325828,2.0,16,27.59596899476002
2023-06-01 22:00:00,31.942530000000033,627.0,42.4,3.184363,3.0,17,27.757738887640034
2023-06-01 22:00:00,31.946529999999996,607.0,43.4,3.1961808,13.0,18,27.851268769079994
2023-06-01 23:00:00,31.366330000000005,433.4,46.1,2.9392838,2.0,0,27.214657883680008
2023-06-01 23:00:00,31.467300000000023,392.3,42.7,3.7392552,13.0,1,26.65864357123002
2023-06-01 23:00:00,31.519100000000037,428.4,41.8,3.8923972,5.0,2,26.71795771584003
2023-06-01 23:00:00,31.461970000000008,438.1,43.3,3.5260825,6.0,3,26.919453223150004
2023-06-01 23:00:00,31.722200000000043,441.1,41.8,3.6709583,0.0,4,26.95113203847004
